,id,player_name,team_name,primary_color,secondary_color,badge_url,rating,goals,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,penaltyConversion,totalCross,duelLost,aerialLost,attemptPenaltyMiss,totalLongBalls,goalsConceded,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,goalKicks,ballRecovery,appearances
0,929488,Hugo Borges,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.35,1.0,3.0,147.0,61.0,208.0,70.67,15.0,10.0,14.0,70.0,24.0,2.0,0.0,0.0,6.0,46.15,30.0,11.0,19.0,6.0,50.0,46.0,37.7,662.0,3.333,1.0,1.0,2.0,12.0,57.14,6.0,4.0,12.0,4.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,100.0,13.0,76.0,6.0,0.0,21.0,0.0,662.0,0.0,8.0,0.0,0.0,35.0,8.0
0,926826,Mota,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.3375,0.0,0.0,91.0,24.0,115.0,79.13,1.0,0.0,1.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,100.0,5.0,100.0,830.0,0.0,0.0,0.0,0.0,21.0,53.85,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,830.0,0.0,0.0,0.0,89.0,27.0,8.0
0,851501,Pablo Pardal,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.225,1.0,2.0,234.0,37.0,271.0,86.35,31.0,18.0,6.0,50.0,13.0,1.0,0.0,0.0,7.0,46.67,8.0,4.0,4.0,2.0,25.0,37.0,31.9,693.0,12.5,0.0,0.0,0.0,6.0,54.55,3.0,2.0,9.0,12.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,79.0,6.0,0.0,11.0,0.0,693.0,0.0,7.0,0.0,0.0,33.0,8.0
0,981606,Arthur Edeson,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.175,0.0,0.0,276.0,42.0,318.0,86.79,14.0,1.0,2.0,100.0,55.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,44.0,65.67,72.0,46.15,830.0,0.0,0.0,0.0,0.0,22.0,62.86,41.0,12.0,5.0,9.0,34.0,0.0,15.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,84.0,23.0,0.0,35.0,0.0,830.0,0.0,0.0,0.0,0.0,106.0,8.0
0,868855,Marcão,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.125,1.0,1.0,287.0,37.0,324.0,88.58,16.0,1.0,1.0,100.0,49.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,47.06,37.0,43.02,801.0,100.0,0.0,0.0,0.0,25.0,62.5,20.0,5.0,6.0,5.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,49.0,18.0,0.0,40.0,0.0,801.0,0.0,1.0,0.0,0.0,78.0,8.0
0,795031,Evandro,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.1142857142857,0.0,2.0,284.0,69.0,353.0,80.45,23.0,9.0,21.0,75.0,33.0,3.0,0.0,0.0,14.0,42.42,8.0,1.0,7.0,3.0,33.33,44.0,32.35,723.0,0.0,0.0,0.0,2.0,13.0,50.0,14.0,4.0,4.0,18.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,33.0,92.0,6.0,0.0,26.0,0.0,723.0,0.0,0.0,0.0,0.0,74.0,7.0
0,1589944,Gustavo Coutinho Costa,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0
0,866393,Arthur Santos,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.0571428571429,0.0,0.0,418.0,32.0,450.0,92.89,61.0,6.0,14.0,82.35,15.0,3.0,0.0,0.0,1.0,50.0,6.0,1.0,5.0,1.0,33.33,57.0,43.18,699.0,0.0,0.0,0.0,0.0,21.0,67.74,0.0,2.0,22.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,75.0,2.0,0.0,31.0,0.0,699.0,0.0,2.0,0.0,0.0,52.0,7.0
0,1017698,Robert,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,7.0,0.0,0.0,18.0,1.0,19.0,94.74,1.0,1.0,6.0,85.71,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,8.0,72.73,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,0.0,0.0,2.0
0,1105972,Juninho,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.95,0.0,0.0,18.0,6.0,24.0,0.0,2.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,57.14,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,41.0,0.0,0.0,2.0,0.0,2.0,2.0
0,841844,Rodrigão,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.9428571428571,3.0,3.0,43.0,8.0,51.0,84.31,3.0,4.0,6.0,85.71,9.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,23.0,41.07,37.0,32.17,485.0,23.08,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,78.0,33.0,0.0,0.0,0.0,161.66666666667,0.0,2.0,3.0,0.0,11.0,7.0
0,1609568,Arthur Da Silva Martins,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.8875,1.0,2.0,137.0,34.0,171.0,80.12,16.0,7.0,21.0,53.85,22.0,1.0,0.0,0.0,5.0,38.46,10.0,3.0,7.0,11.0,34.38,75.0,39.06,651.0,10.0,0.0,0.0,0.0,9.0,69.23,3.0,4.0,19.0,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,117.0,21.0,0.0,13.0,0.0,651.0,0.0,6.0,0.0,0.0,38.0,8.0
0,1462415,Patryck Ferreira,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.8333333333333,1.0,1.0,9.0,4.0,13.0,69.23,1.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,37.5,12.0,38.71,119.0,25.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,5.0,0.0,1.0,0.0,119.0,0.0,1.0,2.0,0.0,2.0,3.0
0,1176975,Reydson,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.8,0.0,0.0,17.0,1.0,18.0,94.44,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33,48.0,0.0,0.0,0.0,0.0,2.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,48.0,0.0,0.0,1.0,0.0,9.0,1.0
0,1090713,Wesley Hudson,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.8,0.0,0.0,78.0,8.0,86.0,90.7,6.0,0.0,2.0,50.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,15.0,53.57,192.0,0.0,0.0,0.0,0.0,4.0,100.0,2.0,0.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,192.0,0.0,1.0,1.0,0.0,18.0,3.0
0,1463893,Almir,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.7625,0.0,0.0,228.0,57.0,285.0,80.0,19.0,5.0,17.0,73.91,23.0,3.0,0.0,0.0,11.0,36.67,4.0,0.0,4.0,9.0,50.0,60.0,37.27,755.0,0.0,0.0,0.0,0.0,14.0,60.87,14.0,5.0,12.0,14.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,101.0,9.0,0.0,23.0,0.0,755.0,0.0,4.0,0.0,0.0,57.0,8.0
0,931571,Matheus Lira,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.7333333333333,0.0,0.0,99.0,12.0,111.0,89.19,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,33.33,2.0,0.0,2.0,2.0,50.0,18.0,40.0,224.0,0.0,0.0,0.0,0.0,7.0,70.0,1.0,3.0,5.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,27.0,2.0,0.0,10.0,0.0,224.0,0.0,2.0,0.0,0.0,22.0,3.0
0,829482,Patrick Vieira,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.68,0.0,0.0,53.0,5.0,58.0,91.38,4.0,2.0,3.0,75.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,15.0,17.0,27.87,248.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,17.0,0.0,1.0,0.0,248.0,0.0,3.0,2.0,0.0,4.0,5.0
0,986919,Antônio Carlos,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.6,0.0,0.0,18.0,2.0,20.0,90.0,1.0,0.0,4.0,57.14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,14.0,43.75,103.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,103.0,0.0,0.0,3.0,0.0,8.0,3.0
0,981591,Wagninho,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.5857142857143,0.0,0.0,211.0,25.0,236.0,89.41,20.0,1.0,7.0,70.0,23.0,3.0,0.0,0.0,2.0,50.0,3.0,0.0,3.0,7.0,46.67,38.0,31.93,557.0,0.0,0.0,0.0,0.0,11.0,55.0,8.0,5.0,7.0,13.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,81.0,8.0,0.0,20.0,0.0,557.0,0.0,0.0,3.0,0.0,47.0,7.0
0,825782,Fábio Matos,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.575,0.0,0.0,31.0,6.0,37.0,83.78,5.0,0.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,36.36,69.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,69.0,0.0,0.0,4.0,0.0,3.0,4.0
0,840112,Vinicius Bala,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.55,0.0,0.0,27.0,3.0,30.0,90.0,5.0,2.0,3.0,50.0,0.0,0.0,0.0,0.0,4.0,80.0,3.0,1.0,2.0,0.0,0.0,10.0,34.48,121.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0,0.0,1.0,0.0,121.0,0.0,0.0,5.0,0.0,0.0,5.0
0,1175731,Guilherme Zoio,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.5,0.0,0.0,20.0,1.0,21.0,95.24,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,100.0,1.0,12.5,59.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,59.0,0.0,1.0,0.0,0.0,7.0,1.0
0,1047659,Dadinha,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.5,0.0,0.0,24.0,7.0,31.0,77.42,1.0,0.0,3.0,60.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,50.0,8.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,5.0,0.0,5.0,5.0
0,1034936,Guilherme Xuxa,Madureira,#002570,#ffcd00,https://api.sofascore.com/api/v1/team/6980/image,6.475,0.0,0.0,25.0,4.0,29.0,86.21,4.0,0.0,2.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,75.0,9.0,56.25,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,63.0,0.0,0.0,4.0,0.0,5.0,4.0
0,844096,Jhon Arias,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,8.4333333333333,2.0,2.0,149.0,24.0,173.0,86.13,4.0,15.0,14.0,63.64,9.0,2.0,0.0,0.0,8.0,40.0,8.0,5.0,3.0,2.0,25.0,38.0,44.19,320.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,48.0,6.0,0.0,3.0,0.0,160.0,0.0,0.0,0.0,0.0,19.0,3.0
0,46942,David Braz,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.7,0.0,0.0,65.0,7.0,72.0,90.28,10.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,62.5,8.0,61.54,95.0,0.0,0.0,0.0,0.0,5.0,62.5,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,8.0,0.0,95.0,0.0,1.0,0.0,0.0,14.0,1.0
0,840218,Danielzinho,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.7,0.0,0.0,66.0,12.0,78.0,84.62,13.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,9.0,50.0,110.0,0.0,0.0,0.0,0.0,6.0,66.67,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,110.0,0.0,0.0,0.0,0.0,12.0,1.0
0,1173457,Lelê,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.62,4.0,6.0,35.0,7.0,42.0,83.33,1.0,3.0,10.0,76.92,6.0,1.0,0.0,0.0,1.0,33.33,21.0,8.0,13.0,7.0,41.18,32.0,40.51,541.0,14.29,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,47.0,10.0,0.0,1.0,0.0,135.25,0.0,0.0,1.0,0.0,4.0,6.0
0,378590,Thiago Santos,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.4666666666667,0.0,0.0,175.0,12.0,187.0,93.58,25.0,1.0,1.0,100.0,10.0,1.0,1.0,1.0,1.0,33.33,7.0,3.0,4.0,12.0,63.16,28.0,58.33,236.0,0.0,0.0,0.0,0.0,5.0,50.0,5.0,0.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,20.0,7.0,0.0,10.0,0.0,236.0,1.0,1.0,0.0,0.0,31.0,3.0
0,1035996,André,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.4333333333333,0.0,0.0,306.0,3.0,309.0,99.03,49.0,1.0,2.0,100.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,66.67,17.0,53.13,320.0,0.0,0.0,0.0,0.0,6.0,100.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,2.0,0.0,6.0,0.0,320.0,0.0,0.0,0.0,0.0,27.0,3.0
0,927666,Vitor Eudes,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.3666666666667,0.0,0.0,68.0,9.0,77.0,88.31,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,407.0,0.0,0.0,0.0,0.0,16.0,66.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,407.0,0.0,0.0,0.0,15.0,5.0,4.0
0,116853,Ganso,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.3333333333333,0.0,0.0,213.0,13.0,226.0,94.25,29.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,1.0,1.0,50.0,7.0,43.75,288.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,288.0,0.0,2.0,0.0,0.0,7.0,3.0
0,1110033,João Neto,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.325,2.0,3.0,59.0,7.0,66.0,89.39,6.0,2.0,8.0,80.0,15.0,0.0,0.0,0.0,1.0,100.0,7.0,3.0,4.0,3.0,60.0,29.0,42.65,439.0,28.57,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,7.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,39.0,2.0,0.0,0.0,0.0,219.5,0.0,2.0,1.0,0.0,19.0,5.0
0,586662,David Terans,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.3,0.0,0.0,31.0,6.0,37.0,83.78,3.0,4.0,8.0,72.73,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,14.0,48.28,136.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,4.0,0.0,136.0,0.0,0.0,1.0,0.0,4.0,2.0
0,787607,Keno,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.25,1.0,1.0,47.0,13.0,60.0,78.33,0.0,1.0,9.0,69.23,4.0,0.0,0.0,0.0,1.0,10.0,4.0,2.0,2.0,2.0,100.0,17.0,47.22,147.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,147.0,0.0,2.0,0.0,0.0,5.0,2.0
0,986064,Luan Freitas,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.2333333333333,1.0,1.0,198.0,12.0,210.0,94.29,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,33.33,7.0,35.0,407.0,50.0,0.0,0.0,0.0,11.0,64.71,10.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,2.0,0.0,17.0,0.0,407.0,0.0,0.0,0.0,0.0,22.0,4.0
0,928134,Guga,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.2,0.0,2.0,154.0,17.0,171.0,90.06,17.0,1.0,1.0,33.33,9.0,1.0,0.0,0.0,5.0,55.56,0.0,0.0,0.0,5.0,83.33,12.0,30.77,315.0,0.0,0.0,0.0,0.0,3.0,100.0,3.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,27.0,1.0,0.0,3.0,0.0,315.0,0.0,1.0,0.0,0.0,22.0,3.0
0,1464519,Isaac,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.175,2.0,2.0,136.0,20.0,156.0,87.18,4.0,3.0,23.0,67.65,9.0,1.0,0.0,0.0,3.0,30.0,8.0,3.0,5.0,0.0,0.0,60.0,42.25,496.0,12.5,0.0,0.0,0.0,2.0,50.0,3.0,1.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,82.0,4.0,0.0,4.0,0.0,248.0,0.0,3.0,0.0,0.0,27.0,5.0
0,1067671,Matheus Martinelli,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.1666666666667,0.0,0.0,203.0,9.0,212.0,95.75,26.0,2.0,2.0,40.0,12.0,0.0,0.0,0.0,1.0,25.0,3.0,1.0,2.0,2.0,40.0,13.0,32.5,304.0,0.0,0.0,0.0,0.0,7.0,77.78,1.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,27.0,3.0,0.0,9.0,0.0,304.0,0.0,1.0,0.0,0.0,24.0,3.0
0,17787,Marcelo,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.1333333333333,0.0,0.0,136.0,24.0,160.0,85.0,22.0,3.0,4.0,80.0,4.0,0.0,0.0,0.0,2.0,22.22,3.0,1.0,2.0,0.0,0.0,12.0,41.38,239.0,0.0,0.0,0.0,0.0,7.0,50.0,3.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,17.0,2.0,0.0,14.0,0.0,239.0,0.0,3.0,0.0,0.0,6.0,3.0
0,1586575,Felipe Andrade,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.04,0.0,0.0,239.0,20.0,259.0,92.28,14.0,7.0,10.0,83.33,15.0,2.0,0.0,0.0,1.0,50.0,4.0,0.0,4.0,2.0,25.0,24.0,36.92,533.0,0.0,0.0,0.0,0.0,4.0,57.14,5.0,1.0,5.0,4.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,41.0,6.0,0.0,7.0,0.0,533.0,0.0,0.0,1.0,0.0,21.0,6.0
0,242209,Antônio Carlos,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.04,0.0,0.0,272.0,19.0,291.0,93.47,13.0,0.0,1.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,56.52,28.0,54.9,526.0,0.0,0.0,0.0,0.0,16.0,69.57,14.0,2.0,3.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,10.0,0.0,23.0,0.0,526.0,0.0,1.0,2.0,0.0,38.0,7.0
0,1016865,Alexandre Jesus,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.0333333333333,0.0,1.0,43.0,8.0,51.0,84.31,1.0,1.0,4.0,80.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,13.0,59.09,218.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,218.0,0.0,1.0,2.0,0.0,4.0,4.0
0,34152,Renato Augusto,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.025,0.0,0.0,138.0,15.0,153.0,90.2,14.0,5.0,1.0,50.0,1.0,1.0,0.0,0.0,1.0,25.0,8.0,1.0,7.0,0.0,0.0,9.0,26.47,236.0,0.0,0.0,0.0,1.0,5.0,55.56,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,1.0,0.0,9.0,0.0,236.0,0.0,1.0,3.0,0.0,8.0,4.0
0,178407,Gabriel Pires,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,7.0,0.0,0.0,39.0,10.0,49.0,79.59,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,5.0,23.81,85.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,85.0,0.0,1.0,0.0,0.0,9.0,1.0
0,1382913,Arthur Wenderroscky,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,6.975,0.0,1.0,118.0,5.0,123.0,95.93,15.0,2.0,5.0,62.5,9.0,0.0,0.0,0.0,1.0,50.0,2.0,2.0,0.0,1.0,50.0,17.0,37.78,292.0,0.0,0.0,0.0,0.0,8.0,100.0,1.0,0.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,28.0,1.0,0.0,8.0,0.0,292.0,0.0,4.0,1.0,0.0,12.0,5.0
0,47908,Douglas Costa,Fluminense,#660000,#006633,https://api.sofascore.com/api/v1/team/1961/image,6.95,0.0,0.0,17.0,7.0,24.0,70.83,1.0,0.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0,52.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,2.0,0.0,1.0,2.0
